Timestamp,ECG,Temp,BPM,SpO2,RR
2026-06-28T10:20:12.726469,-69.84,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.728227,-33.28,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.767343,-20.17,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.768935,-29.41,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.770691,-29.23,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.821919,-63.69,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.823614,-66.66,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.864895,-48.65,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.866391,-7.99,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.924237,143.35,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.966332,157.73,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.967940,193.09,27.12,185.8,93.6,30.9
2026-06-28T10:20:12.969430,84.98,27.12,185.8,93.6,30.9
2026-06-28T10:20:13.010509,67.89,27.12,185.8,93.6,30.9
2026-06-28T10:20:13.012339,-8.21,27.12,185.8,93.6,30.9
